block_id,n_events,n_distinct_events,warn_err_ratio,evt_0,evt_1,evt_2,evt_3,evt_4,evt_5,evt_6,evt_7,evt_8,evt_9,evt_10,label
blk_8476697517,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_8506087911,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8507607355,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8513518801,4,4,0.5,0,1,1,0,1,0,1,0,0,0,0,0
blk_8514995752,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8515416104,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8520376875,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8524202272,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_8530978048,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_8540863251,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8541103079,6,6,0.6666666666666666,1,1,1,1,0,0,1,0,0,0,1,1
blk_8544603008,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8549323791,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8564253436,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8570209114,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8580256657,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8584748464,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8588385250,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_8592411324,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_8616878156,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8619805399,4,4,0.75,0,0,1,0,1,0,1,1,0,0,0,0
blk_8624907162,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8629446860,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8633574392,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8635479689,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_8641079741,4,4,0.75,0,1,0,1,1,0,1,0,0,0,0,0
blk_8641293184,4,4,0.5,0,0,1,1,0,0,1,1,0,0,0,0
blk_8644987537,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_8645292600,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_8651531944,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8656877484,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_8662061232,6,6,0.6666666666666666,0,1,1,1,1,1,0,1,0,0,0,1
blk_8666549456,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8670842969,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8673399883,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_8679494328,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_8687297583,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8689933510,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_8697117609,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_8700453374,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8703343623,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_8706741358,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8707808047,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8710200627,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8719216965,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_8722927996,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_8730349610,5,5,0.4,0,1,1,1,1,0,0,0,0,1,0,1
blk_8736754465,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_8739084149,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8743637557,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_8746109437,5,5,0.8,0,1,0,1,0,0,1,1,0,0,1,1
blk_8747475845,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_8753760078,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8763509773,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8764557052,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_8765663340,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_8787766462,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_8788583904,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8793492861,4,4,0.5,0,0,1,1,0,0,1,1,0,0,0,0
blk_8794409596,4,4,0.0,0,1,0,1,1,0,0,1,0,0,0,0
blk_8796725716,6,6,0.3333333333333333,1,1,1,1,0,0,1,1,0,0,0,1
blk_8797513996,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_8800753453,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8818266832,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8824978115,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8836031420,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8842801115,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_8846654325,5,5,0.6,0,1,1,1,1,0,0,1,0,0,0,0
blk_8857972103,4,4,0.5,0,0,1,1,0,0,1,1,0,0,0,0
blk_8858321376,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8860598031,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8864107301,8,8,0.75,1,1,1,1,1,1,1,1,0,0,0,1
blk_8871267456,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8876564415,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8877647535,4,4,0.5,0,1,0,1,1,0,0,1,0,0,0,0
blk_8878472594,4,4,0.0,0,1,1,0,0,0,1,1,0,0,0,0
blk_8878522019,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8884335828,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8887811508,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8892707645,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8895829305,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_8904464255,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8905952282,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_8906175052,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_8908408097,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_8912396299,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8918505218,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_8920615318,4,4,0.0,0,1,1,1,0,0,0,1,0,0,0,0
blk_8928901382,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8931684820,5,5,1.0,0,1,0,1,0,0,1,1,1,0,0,1
blk_8947296488,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_8954579590,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_8954607808,6,6,0.6666666666666666,1,1,0,1,0,0,1,1,0,0,1,1
blk_8956299075,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_8958892388,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8965249116,4,4,0.75,0,1,1,0,0,0,1,1,0,0,0,0
blk_8967662503,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_8970402506,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8972338624,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8992785593,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8996946840,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9012699490,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9014495166,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_9024180824,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_9027651537,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_9030982756,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_9032206739,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9037581908,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9048379370,5,5,0.8,0,1,1,1,0,0,1,1,0,0,0,0
blk_9063073460,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9067155319,4,4,0.5,0,1,0,0,1,1,1,0,0,0,0,1
blk_9073303711,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9073312758,5,5,0.6,0,0,1,1,1,0,1,1,0,0,0,0
blk_9077139759,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9086434566,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_9086804276,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9107278486,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_9108449299,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9118318515,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9122550659,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9124910167,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9133567893,5,5,0.8,0,1,1,1,0,0,0,1,0,0,1,1
blk_9134387289,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_9136860967,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_9139471943,4,4,0.5,0,1,1,0,0,0,1,1,0,0,0,0
blk_9142552300,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9145706757,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_9150423644,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9151951339,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9157589211,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9162082485,4,4,0.5,0,1,0,1,1,0,1,0,0,0,0,0
blk_9164887264,7,7,0.2857142857142857,0,1,1,1,1,0,1,1,0,1,0,1
blk_9165750566,4,4,0.5,0,1,1,1,1,0,0,0,0,0,0,0
blk_9172960726,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_9175626770,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9180374445,4,4,0.0,0,0,1,1,1,0,0,1,0,0,0,0
blk_9180567854,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_9183116806,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_9185480786,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9186588309,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9191102364,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_9200934936,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_9202570492,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9209502951,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9215668387,4,4,0.25,0,0,1,1,1,0,0,1,0,0,0,0
blk_9215735180,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9216681093,4,4,0.75,0,1,0,1,1,0,0,1,0,0,0,0
blk_9217120217,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_9218746423,6,6,0.8333333333333334,1,0,1,1,1,0,1,1,0,0,0,1
blk_9221325533,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9225220030,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_9227728595,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9231395627,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9234153855,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_9241967630,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_9245949435,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9251623393,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9261925139,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_9262754694,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9278275563,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_9281274041,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_9286405463,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_9287509560,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_9289118808,5,5,0.6,0,1,1,1,1,0,0,0,1,0,0,1
blk_9298286600,5,5,1.0,0,1,1,0,0,0,1,1,0,1,0,1
blk_9299841902,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9300098670,6,6,0.5,0,1,1,1,1,1,1,0,0,0,0,1
blk_9314642249,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9316972545,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_9319536968,5,5,0.6,0,1,0,1,1,0,1,1,0,0,0,0
blk_9321578410,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_9325714589,6,6,0.6666666666666666,0,1,1,1,1,0,0,1,1,0,0,1
blk_9341355345,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9348588335,6,6,0.5,0,1,1,1,1,1,1,0,0,0,0,1
blk_9350268334,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9352681988,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9360877108,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_9364690590,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_9376649039,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9379933246,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_9384154557,7,7,0.7142857142857143,1,0,1,1,1,0,1,1,1,0,0,1
blk_9395906231,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_9401668907,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_9411717842,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9419369690,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9430514863,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_9431906010,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_9440665867,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9441674203,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_9447155480,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_9452729900,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9453441702,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9461502578,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9473027643,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9478614339,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_9479068486,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_9487681866,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9487800250,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9489049023,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9489579683,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_9489890412,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_9491210062,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9493302436,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_9495267495,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9496492717,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_9508247373,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9510483564,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_9517881759,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_9519945845,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_9520744298,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9524900846,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9536965907,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_9538274214,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_9538297820,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_9538753880,4,4,0.5,0,1,1,0,0,0,1,1,0,0,0,0
blk_9541954292,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9549207697,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9553976979,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9555138787,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_9556829464,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_9565829364,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9566932920,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9570331507,4,4,0.5,0,0,1,0,1,0,1,1,0,0,0,0
blk_9571550455,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9588998317,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_9592902952,6,6,0.6666666666666666,0,1,1,0,1,0,1,1,0,1,0,1
blk_9602764031,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9615665563,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_9618343108,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_9635552634,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9647807749,4,4,0.5,0,1,1,1,0,0,1,0,0,0,0,0
blk_9652703787,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9656603961,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9660451363,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_9664803053,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_9668361550,5,5,0.6,0,1,1,0,1,1,0,1,0,0,0,1
blk_9672328585,4,4,0.75,0,1,0,0,1,0,1,1,0,0,0,0
blk_9674497232,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9674772308,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9681698062,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9681951894,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9683577794,4,4,0.5,0,1,0,0,1,0,1,1,0,0,0,0
blk_9683797191,5,5,0.6,0,1,1,1,0,0,1,1,0,0,0,0
blk_9686623458,4,4,0.75,0,0,0,1,1,0,1,1,0,0,0,0
blk_9692486083,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_9695427697,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9697598167,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9699459247,4,4,0.75,0,0,0,1,0,0,1,1,0,0,1,1
blk_9712224535,5,5,0.8,0,1,1,1,0,0,1,1,0,0,0,0
blk_9713359206,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_9720978424,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_9723576863,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_9724949650,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9731926476,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_9739815411,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_9745460228,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9745784492,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_9751945969,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9753409313,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9766652703,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9770110976,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_9775719056,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9776296413,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9778170704,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_9779230489,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9781837562,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9786902909,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_9798209884,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9802921955,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9806808156,4,4,0.0,0,1,1,1,0,0,0,1,0,0,0,0
blk_9810864950,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_9817367620,5,5,0.6,0,1,0,1,1,0,1,1,0,0,0,0
blk_9818957270,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_9822734242,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9827716826,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_9828170181,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_9850487552,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_9852307963,4,4,0.5,0,1,0,1,0,0,1,1,0,0,0,0
blk_9853437501,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_9861849004,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_9880642389,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_9886074828,7,7,1.0,0,1,1,1,1,0,1,1,0,0,1,1
blk_9890976092,4,4,0.25,0,0,1,1,1,0,0,1,0,0,0,0
blk_9895894528,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9902149413,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9905912045,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,1
blk_9913591237,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_9925794596,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9929029487,4,4,0.0,0,1,0,1,1,0,0,1,0,0,0,0
blk_9930870234,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_9938736041,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9941723298,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_9942412486,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_9946101568,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9948219357,4,4,0.0,0,1,0,0,1,0,1,1,0,0,0,0
blk_9957767716,4,4,0.75,0,1,0,0,1,0,0,1,0,1,0,1
blk_9959677820,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_9960496742,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_9960751425,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_9967818766,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_9968162033,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_9968912222,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_9970242778,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_9971851704,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9972492605,6,6,0.8333333333333334,1,0,1,1,1,1,0,1,0,0,0,1
blk_9975380004,8,8,0.75,0,1,1,1,1,1,1,1,1,0,0,1
blk_9975709247,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9977099560,6,6,0.8333333333333334,0,1,1,1,1,0,1,0,0,0,1,1
blk_9982668239,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_9983239958,4,4,0.5,0,1,0,1,1,0,1,0,0,0,0,0
blk_9989211460,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_9989826700,4,4,0.0,0,1,0,1,1,0,1,0,0,0,0,0
blk_9993037539,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_9993358321,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_9998455589,6,6,0.8333333333333334,0,1,1,1,0,0,1,1,0,0,1,1
